id,X,Y,Population,Elevation,Weight,clusters
"187",226052.374699999985751,8522874.273000000044703,"0",432.388000499999976,6.890568780126117,"10"
"188",226018.840399999986403,8523859.342000000178814,"0",420.822998000000041,3.314030108400267,"10"
"189",225985.312500000000000,8524844.408999999985099,"3",412.799987799999997,1.000000000000000,"10"
"190",225951.791000000026543,8525829.472999999299645,"0",388.023010300000010,5.760139384830636,"10"
"191",225918.276000000012573,8526814.535000000149012,"0",384.803985600000033,7.989830646886102,"10"
"192",225884.767400000011548,8527799.594000000506639,"0",390.662994399999945,9.101748483344508,"10"
"193",225851.265299999999115,8528784.650000000372529,"0",380.958007800000019,9.048414915807683,"9"
"194",225817.769700000004377,8529769.703999999910593,"0",369.169006300000035,7.038013277631824,"9"
"195",225784.280499999993481,8530754.755000000819564,"0",366.248992899999962,7.031915391787661,"9"
"196",225750.797800000000279,8531739.803999999538064,"0",369.729003900000009,7.015686720360271,"9"
"197",227235.221699999994598,8517982.065999999642372,"0",708.380981399999882,9.431232997484074,"10"
"198",227201.658800000004703,8518967.142000000923872,"0",555.296020500000054,9.231130974365188,"10"
"199",227168.102400000003399,8519952.214999999850988,"0",472.355987500000026,7.248505354993237,"10"
"200",227134.552399999985937,8520937.286000000312924,"0",443.934997599999974,7.013578023885070,"10"
"201",227101.008800000010524,8521922.354000000283122,"0",430.420990000000018,7.046889006386721,"10"
"202",227067.471599999989849,8522907.418999999761581,"0",427.054992700000014,3.844658617991629,"10"
"203",227033.940899999986868,8523892.482000000774860,"0",408.667999300000020,4.105503403357232,"10"
"204",227000.416499999992084,8524877.542000001296401,"0",395.878997800000036,8.978491583692019,"10"
"205",226966.898699999990640,8525862.598999999463558,"0",453.121002199999964,9.240375924134877,"10"
"206",226933.387199999997392,8526847.653999999165535,"0",411.074005100000022,9.224625785102175,"10"
"207",226899.882199999992736,8527832.707000000402331,"0",446.765014600000086,9.223376022924095,"10"
"208",226866.383600000001024,8528817.756000000983477,"0",514.711975100000018,9.917792899742359,"9"
"209",226832.891499999997905,8529802.803999999538064,"0",382.316009500000007,7.075547848614919,"9"
"210",226799.405700000002980,8530787.847999999299645,"0",355.565002399999969,7.024473149843566,"9"
"211",226765.926399999996647,8531772.891000000759959,"0",359.924011199999995,7.007711001637468,"9"
"212",228250.293299999990268,8518015.239000000059605,"0",1058.520019999999931,9.193819417609358,"10"
"213",228216.734200000006240,8519000.309000000357628,"0",683.169982900000036,9.404347726445190,"10"
"214",228183.181500000006054,8519985.376000000163913,"0",508.915008499999999,7.099872237710008,"10"
"215",228149.635199999989709,8520970.439999999478459,"0",450.226989699999990,7.027736160889301,"9"
"216",228116.095200000010664,8521955.501000000163913,"0",441.760986300000013,6.619439033535531,"9"
"217",228082.561699999991106,8522940.560000000521541,"0",427.955993699999965,1.000000000000000,"9"
"218",228049.034600000013597,8523925.616000000387430,"0",404.526000999999951,5.606003236432231,"9"
"219",228015.513899999990826,8524910.668999999761581,"0",539.815002400000026,9.472509343721297,"10"
"220",227981.999600000010105,8525895.720000000670552,"0",705.234985399999914,9.424760640720656,"10"
"221",227948.491700000013225,8526880.767999999225140,"0",611.607971200000065,9.388579962337566,"10"
"222",227914.990200000000186,8527865.813999999314547,"0",676.018981899999972,9.118429650759424,"9"
"223",227881.495100000000093,8528850.857000000774860,"0",460.507995600000015,9.163469350844817,"9"
"224",227848.006400000012945,8529835.898000000044703,"0",652.250000000000000,7.297001635370024,"9"
"225",227814.524200000014389,8530820.936000000685453,"0",368.475006100000030,7.019048657229837,"9"
"226",227781.048299999994924,8531805.971000000834465,"6",358.166992199999981,7.061857995795361,"9"
"227",229231.802800000004936,8519033.470000000670552,"0",926.437011700000085,7.174720785436580,"9"
"228",229198.253800000005867,8520018.529999999329448,"0",646.494018600000118,9.390354381434898,"9"
"229",229164.711199999990640,8521003.587999999523163,"0",535.242980999999986,9.244585752816977,"9"
"230",229131.174999999988358,8521988.642999999225140,"0",479.028015100000061,7.074618108119702,"9"
"231",229097.645099999994272,8522973.695000000298023,"0",419.691009499999950,4.282975762981294,"9"
"232",229064.121600000013132,8523958.743999999016523,"0",473.839996300000053,9.225942424451130,"9"
"233",229030.604499999986729,8524943.791000001132488,"0",677.487976099999969,9.459275217963238,"9"
"234",228997.093800000002375,8525928.835000000894070,"0",860.361999499999911,9.267745535816974,"9"
"235",228963.589500000001863,8526913.876000000163913,"0",706.716003399999977,9.120622833638187,"9"
"236",228930.091500000009546,8527898.914999999105930,"0",679.213012700000036,9.443548169718696,"9"
"237",228896.599900000001071,8528883.951999999582767,"0",710.799011200000109,7.135287511838215,"9"
"238",228863.114700000005541,8529868.985999999567866,"0",519.908019999999965,7.324355287122922,"9"
"239",228829.635899999993853,8530854.017000000923872,"0",386.527008100000046,7.096078628039911,"9"
"240",228796.163499999995111,8531839.046000000089407,"0",381.066986100000008,9.039466143275002,"9"
"241",230246.864800000010291,8519066.625000000000000,"0",783.692016599999988,10.121734131432948,"9"
"242",230213.319500000012340,8520051.678999999538064,"0",773.025024400000007,7.587779700427727,"9"
"243",230179.780599999998230,8521036.730000000447035,"0",535.585998500000073,7.615622222357221,"9"
"244",230146.248000000021420,8522021.777999999001622,"0",436.778015100000061,5.423379332835470,"9"
"245",230112.721799999999348,8523006.823999999091029,"5",432.631011999999998,3.596797781234099,"9"
"246",230079.201999999990221,8523991.866000000387430,"0",460.486999500000024,9.167677148397006,"9"
"247",230045.688400000013644,8524976.906999999657273,"0",715.440002400000026,7.469819457653660,"9"
"248",230012.181299999996554,8525961.944000000134110,"0",873.466980000000035,7.077304184697808,"9"
"249",229978.680499999987660,8526946.979000000283122,"0",760.353027299999894,7.260818991967157,"9"
"250",229945.186000000016065,8527932.010999999940395,"0",749.315002400000026,7.158097694782970,"9"
"251",229911.698000000003958,8528917.041000001132488,"0",727.968017600000053,7.195587921005280,"9"
"252",229878.216199999995297,8529902.069000000134110,"0",604.364013699999987,7.537588355439083,"9"
"253",229844.740900000004331,8530887.094000000506639,"0",389.105987500000026,7.052538144329322,"9"
"254",229811.271899999992456,8531872.116000000387430,"0",382.421997100000056,7.025568027837933,"9"
"255",231295.467899999988731,8518114.724999999627471,"0",882.754028299999959,9.086937501667794,"9"
"256",231261.920099999988452,8519099.775000000372529,"0",873.573974599999929,7.375148085943711,"9"
"257",231228.378499999991618,8520084.822000000625849,"0",518.861999500000024,7.391015065935088,"9"
"258",231194.843300000007730,8521069.866000000387430,"0",465.665985100000000,7.030148817744163,"9"
"259",231161.314400000002934,8522054.907999999821186,"0",448.294006300000035,3.895347449252383,"9"
"260",231127.791800000006333,8523039.947000000625849,"0",439.276000999999951,6.774691870046739,"9"
"261",231094.275599999993574,8524024.982999999076128,"4",490.304992700000014,7.403918073881392,"9"
"262",231060.765699999989010,8525010.017000000923872,"0",664.562011700000085,9.572669428948224,"9"
"263",231027.262099999992643,8525995.048000000417233,"0",916.260009799999921,9.638555748362501,"9"
"264",230993.764900000009220,8526980.075999999418855,"0",793.366027799999983,7.043317602672145,"9"
"265",230960.273999999975786,8527965.101999999955297,"0",817.547973600000091,7.301707154723918,"9"
"266",230926.789400000008754,8528950.125000000000000,"0",718.945007299999929,7.421422999093480,"9"
"267",230893.311099999991711,8529935.145999999716878,"0",561.390014600000086,7.339943980692972,"9"
"268",230859.839199999987613,8530920.163999998942018,"0",404.990997300000004,7.068193961012614,"9"
"269",230826.373699999996461,8531905.179999999701977,"7",385.010009800000034,7.036007277588840,"9"
"270",232310.512799999996787,8518147.875000000000000,"0",832.356994600000007,9.487629486163225,"9"
"271",232276.968699999997625,8519132.917999999597669,"0",580.861999500000024,9.314461102743127,"9"
"272",232243.430900000006659,8520117.958999998867512,"0",482.990997300000004,9.039754567428860,"9"
"273",232209.899299999990035,8521102.997000001370907,"0",468.980987500000026,7.041550675058418,"9"
"274",232176.374099999986356,8522088.031999999657273,"1",458.209014900000000,5.599593566032057,"9"
"275",232142.855199999990873,8523073.063999999314547,"2",449.626007100000038,1.000000000000000,"9"
"276",232109.342600000003586,8524058.094000000506639,"2",461.093994100000032,4.465774100021132,"9"
"277",232075.836299999995390,8525043.120999999344349,"0",540.911987299999964,7.095083167823777,"9"
"278",232042.336299999995390,8526028.144999999552965,"0",809.633972200000017,9.212816413834760,"9"
"279",232008.842600000003586,8527013.167000001296401,"0",740.546020500000054,7.383540025499148,"9"
"280",231975.355199999990873,8527998.186000000685453,"0",609.210998500000073,7.375780854438892,"9"
"281",231941.874099999986356,8528983.202999999746680,"0",510.653015100000061,7.321696665424843,"9"
"282",231908.399299999990035,8529968.217000000178814,"0",383.001007100000038,9.194041276358796,"9"
"283",231874.930900000006659,8530953.229000000283122,"4",372.848999000000049,7.062971385170180,"9"
"284",231841.468699999997625,8531938.237999999895692,"0",379.125000000000000,9.027849189957806,"9"
"285",233426.209899999987101,8515225.892000000923872,"0",1101.930053999999927,7.038149197593082,"9"
"286",233359.097799999988638,8517195.980000000447035,"0",828.596984899999939,7.091241058624877,"9"
"287",233325.551100000011502,8518181.018999999389052,"0",907.984008799999970,7.462223297943591,"9"
"288",233292.010700000013458,8519166.055999999865890,"0",543.421997099999999,9.372910858142300,"9"
"289",233258.476599999994505,8520151.089999999850988,"5",495.799987800000054,9.050871031866201,"9"
"290",233224.948800000012852,8521136.120999999344349,"3",475.984008800000026,7.045146102507120,"9"
"291",233191.427200000005541,8522121.150000000372529,"0",469.654998799999987,7.152451816342551,"9"
"292",233157.911999999982072,8523106.176000000908971,"0",429.088989300000037,5.261715499828629,"9"
"293",233124.402899999986403,8524091.198999999091029,"4",446.837005599999998,2.807869208430309,"9"
"294",233090.900200000003679,8525076.219000000506639,"0",685.344970700000090,9.372553901302309,"9"
"295",233057.403800000000047,8526061.236999999731779,"0",865.049011199999995,7.159953382757081,"9"
"296",233023.913700000004610,8527046.252999998629093,"0",768.124023400000056,7.363609218144644,"9"
"297",232990.429800000012619,8528031.265000000596046,"0",512.958007800000019,7.527924187565581,"9"
"298",232956.952199999999721,8529016.276000000536442,"8",379.316986100000008,7.087093326864857,"9"
"299",232923.480899999995017,8530001.282999999821186,"6",364.631011999999998,7.094294305919609,"9"
"300",232890.015899999998510,8530986.287999998778105,"3",363.656005899999968,7.048965330097718,"9"
"301",232856.557200000010198,8531971.291000001132488,"0",360.833007800000019,7.078079880747245,"9"
"302",234508.359700000000885,8513288.963999999687076,"0",958.466980000000035,7.222270323491189,"9"
"303",234474.791800000006333,8514274.008999999612570,"0",976.148010300000010,7.221495064359334,"9"
"304",234441.230199999990873,8515259.050000000745058,"0",1063.089966000000004,7.898996154866582,"9"
"305",234407.674800000007963,8516244.088999999687076,"0",878.081970200000001,7.126046454524085,"9"
"306",234374.125700000004144,8517229.125000000000000,"2",911.297973599999978,9.053736938207130,"9"
"307",234340.582800000003772,8518214.157999999821186,"0",821.283996600000023,9.855034318576019,"9"
"308",234307.046200000011595,8519199.187999999150634,"0",618.273986799999989,9.195611130317960,"9"
"309",234273.515799999993760,8520184.214999999850988,"0",516.690002400000026,7.181189188953889,"9"
